,DESRegionMean,DESRegionPrime2Mean,kMean,nutMean,pMean,pPrime2Mean,vtkValidPointMask,r,z,u_mean_r,u_mean_t,u_mean_z,R_rr,R_rt,R_rz,R_tt,R_tz,R_zz
21,1.0,0.0,2e-05,0.0,-6.9052675,0.366742375,1.0,0.020999970015195282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1.0,0.0,2e-05,0.0,-6.88274125,0.367516375,1.0,0.021999965220172286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,1.0,0.0,2e-05,0.0,-6.85924,0.369763625,1.0,0.023000031135827412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,1.0,0.0,2e-05,0.0,-6.834772500000001,0.37141512500000007,1.0,0.02400002634080442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,1.0,0.0,2e-05,0.0,-6.8105025,0.37115887499999994,1.0,0.02500002154578143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,1.0,0.0,2e-05,0.0,-6.786455,0.369509375,1.0,0.026000016750758442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,1.0,0.0,2e-05,0.0,-6.76229625,0.366332,1.0,0.027000011955735453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,1.0,0.0,2e-05,0.0,-6.73963875,0.360757125,1.0,0.02800000716071245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,1.0,0.0,2e-05,0.0,-6.726793750000001,0.35429575,1.0,0.029000002365689462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.9999785000000001,0.0,2.29479375e-05,3.4270312504288606e-11,-6.81217625,0.34690575000000007,1.0,0.029999997570666473,0.0,-1.621354306939016e-06,-7.775522937274391e-09,6.911487500861406e-05,1.4529000002081902e-09,2.6637499955162083e-11,-1.2388453355762136e-08,2.009857500254885e-08,-1.2446714529971087e-09,1.696675000238984e-07
31,0.0,0.0,0.71022975,0.00011216337500000001,-6.37074375,0.28067187499999996,1.0,0.03099999277564348,0.0,-0.1414374145668334,0.0002694756356542451,8.8052475,0.0002700161625,-7.941598750000061e-06,-0.0010298794096078485,0.0006959173375000001,4.0352927206008765e-05,0.00496173375
32,0.0,0.0,0.557071,0.00016333387500000002,-6.003196249999999,0.23070824999999998,1.0,0.03199998798062048,0.0,-0.17412287460286552,0.00016057862815526243,10.173025,0.0003449497575,-6.994362500000016e-06,-0.0009533413886160617,0.0004494514925,2.3015330991478606e-05,0.00317999875
33,0.999873125,0.000126357125,0.29849712500000003,0.000119763875,-5.6759075,0.19393287499999998,1.0,0.03299998318559749,0.0,-0.19383116755992297,8.167604319820893e-05,11.1159125,0.00038259669999999993,-5.757762499999993e-06,-0.0008508342645781116,0.00031331142499999996,1.4054547017333866e-05,0.0022211925000000005
34,1.0,0.0,0.056063325000000004,3.44129375e-05,-5.36738125,0.1649475,1.0,0.0339999783905745,0.0,-0.2057137252496814,5.39769074947656e-05,11.7552,0.0004013414125,-4.590774999999983e-06,-0.0007261239100212467,0.00023054471249999998,8.52293101555188e-06,0.0015021574999999998
35,0.7237266250000001,0.120477125,0.00037701387499999996,2.1114575e-06,-5.080275,0.14182087499999999,1.0,0.03499997359555151,0.0,-0.21260800019554457,0.0003169899494786017,11.895425000000001,0.00039118497500000005,-4.073662499999988e-06,-0.0005206162091101271,0.00018304465,5.082155927115627e-06,0.0007884133750000001
36,1.0,0.0,2.0883100000000003e-05,1.19991875e-07,-4.824322500000001,0.12376546250000002,1.0,0.03599996880052851,0.0,-0.2170701944296319,0.0002340901756994427,11.8634875,0.0003715303625000001,-3.3943249999999703e-06,-0.00047165934076937586,0.0001519403875,3.817000686764131e-06,0.000673636375
37,1.0,0.0,2.0651949999999998e-05,1.2646325e-07,-4.5919325,0.1090353375,1.0,0.03700003471618364,0.0,-0.2207574846914695,7.704369833939505e-05,11.8352375,0.00035583144999999997,-3.0641499999999806e-06,-0.00043175777736103227,0.000128567125,2.9491236261300977e-06,0.000583836625
38,1.0,0.0,2.0589862499999998e-05,1.41228125e-07,-4.3675175,0.096165325,1.0,0.03800002992116065,0.0,-0.22355070821506548,-8.963133555241258e-05,11.806575,0.00033974075,-2.562649999999978e-06,-0.00039449563176387095,0.00010839179999999999,2.128923909749976e-06,0.0005068515000000001
39,1.0,0.0,2.0545012499999998e-05,1.4858275e-07,-4.178675,0.0862529125,1.0,0.039000025126137663,0.0,-0.22524522129576535,-0.00013983058310043092,11.7840125,0.0003275390625,-2.002724999999976e-06,-0.00036493298355842253,9.3459275e-05,1.294231277398574e-06,0.000447781
40,1.0,0.0,2.05079e-05,1.58080875e-07,-3.9920862500000003,0.0772248125,1.0,0.04000002033111467,0.0,-0.22642516497286186,6.20716307994687e-05,11.761099999999999,0.00031380693750000007,-1.3675499999999824e-06,-0.0003358210244050145,8.055035e-05,6.245535899220301e-07,0.000394656125
41,1.0,0.0,2.0477937500000002e-05,1.6843962499999998e-07,-3.816035,0.069388375,1.0,0.04100001553609167,0.0,-0.22721623505266167,0.00024403203957875543,11.7398625,0.00030105710000000006,-1.1978249999999761e-06,-0.00030976114434404115,7.035586250000001e-05,4.222676051121949e-07,0.00034993387500000005
42,1.0,0.0,2.04484625e-05,1.75394375e-07,-3.6522875,0.062596525,1.0,0.04200001074106868,0.0,-0.22677517000491115,0.000252209573451905,11.7200875,0.0002875269125,-6.759374999999787e-07,-0.00028471561689331345,6.193935e-05,-1.0376934015163576e-07,0.00031033775
43,1.0,0.0,2.0415874999999997e-05,1.85368125e-07,-3.49331875,0.0564730125,1.0,0.043000005946045694,0.0,-0.22585042481262452,0.00018810714571768872,11.7012625,0.000275643325,1.2446250000001965e-07,-0.00026201937162404686,5.5125025000000014e-05,-9.398137557712505e-07,0.000276518625
44,1.0,0.0,2.0376375e-05,1.8879875e-07,-3.34871,0.0513214375,1.0,0.04400000115102269,0.0,-0.22399729501579774,0.0002180330446093525,11.684225000000001,0.0002623098875,1.277212500000021e-06,-0.00023890366574555675,5.0400075000000004e-05,-2.1172424737265023e-06,0.00024736237499999996
45,1.0,0.0,2.03594625e-05,1.99833875e-07,-3.1947287499999995,0.0465099,1.0,0.044999996355999695,0.0,-0.22570684307566738,0.0017175599636607322,11.666662500000001,0.00025832051250000005,3.773250000000172e-07,-0.00022089788280773063,4.67291625e-05,-6.382353526789342e-07,0.00022234687499999998
46,1.0,0.0,2.0351725e-05,2.1285737499999997e-07,-3.071085,0.04317239999999999,1.0,0.04599999156097671,0.0,-0.23082313222258938,-0.002824414496900723,11.6524375,0.0002634603,4.660508750000018e-06,-0.00021351497247281198,4.2119762500000004e-05,-3.996567195896529e-06,0.00020398450000000003
47,1.0,0.0,2.03405375e-05,2.2496375e-07,-2.9431599999999998,0.0399193125,1.0,0.04699998676595372,0.0,-0.23108183443192282,-0.002089036173893342,11.638012499999999,0.0002611573625,3.2764525000000232e-06,-0.00020064209594732762,3.8898875000000006e-05,-2.8816617953359e-06,0.00018630874999999998
48,1.0,0.0,2.0329412500000003e-05,2.3707024999999997e-07,-2.81523625,0.036666187499999996,1.0,0.04799998197093073,0.0,-0.23134027147621336,-0.0013533937108430117,11.623587500000001,0.00025885467500000005,1.8923712500000212e-06,-0.00018776949468203422,3.567799999999999e-05,-1.7667822862795786e-06,0.00016863287500000002
49,1.0,0.0,2.03182375e-05,2.49176875e-07,-2.68731125,0.0334130875,1.0,0.04899997717590773,0.0,-0.2315988120738945,-0.0006177504852926863,11.609175,0.000256551675,5.082412500000178e-07,-0.00017489687699538467,3.24569125e-05,-6.520079682404203e-07,0.000150957125
50,1.0,0.0,2.0304425000000003e-05,2.582705e-07,-2.574765,0.030668762499999995,1.0,0.04999997238088475,0.0,-0.23129991602883504,-0.0003872231127915829,11.597024999999999,0.000250592725,-5.081999999998171e-08,-0.00016317422050986398,2.9788400000000004e-05,-2.3308612761006586e-07,0.000136247375
51,1.0,0.0,2.0289637500000002e-05,2.6633087500000003e-07,-2.4674899999999997,0.028098862500000002,1.0,0.050999967585861755,0.0,-0.23080968530681034,-0.0003297526366504568,11.58565,0.00024338000000000002,-3.2719374999997756e-07,-0.0001518459930777662,2.7309137500000002e-05,-5.278457210410447e-08,0.00012255485
52,1.0,0.0,2.02749e-05,2.74391875e-07,-2.3602125,0.025528975,1.0,0.052000033501516885,0.0,-0.2303196528080903,-0.0002724586872046214,11.574300000000001,0.00023616728750000006,-6.0330499999998e-07,-0.00014051761412916416,2.4830099999999998e-05,1.2764831592331645e-07,0.00010886227500000001
53,1.0,0.0,2.02601625e-05,2.82452125e-07,-2.25293875,0.0229591,1.0,0.05300002870649388,0.0,-0.22982958369771794,-0.00021489969771584905,11.562937499999999,0.00022895471250000002,-8.795274999999797e-07,-0.00012918943214755354,2.2350924999999998e-05,3.079422825945074e-07,9.516966249999999e-05
54,1.0,0.0,2.02478125e-05,2.87243e-07,-2.15862875,0.021133675,1.0,0.05400002391147091,0.0,-0.22835157555933297,-0.00013462358165649264,11.5535,0.000221442725,-6.620074999999806e-07,-0.00011961835185819901,2.0686137500000004e-05,2.128423384999513e-07,8.559785e-05
55,1.0,0.0,2.0235524999999998e-05,2.9196749999999997e-07,-2.06457875,0.0193233625,1.0,0.0550000191164479,0.0,-0.22685296081923018,-5.3822473370653196e-05,11.544062499999999,0.00021392486250000002,-4.3436249999998216e-07,-0.00011008313602093408,1.9037924999999998e-05,1.1213921268186957e-07,7.61093625e-05
56,1.0,0.0,2.02232375e-05,2.9669199999999994e-07,-1.97053,0.017513,1.0,0.0560000143214249,0.0,-0.22535463269077977,2.7242457458128393e-05,11.53465,0.0002064068,-2.068912499999818e-07,-0.00010054765893998244,1.738965e-05,1.1472567202847057e-08,6.66208625e-05
57,1.0,0.0,2.0210924999999998e-05,3.01416625e-07,-1.87648125,0.01570265,1.0,0.05700000952640191,0.0,-0.22385609117398172,0.0001080408319939696,11.5252375,0.00019888875000000002,2.053625000001731e-08,-9.10122973920394e-05,1.57414125e-05,-8.923068361523296e-08,5.71324375e-05
58,1.0,0.0,2.0202125e-05,3.09770375e-07,-1.7933387499999998,0.0143300875,1.0,0.058000004731378924,0.0,-0.2215905149263777,0.00012820334242547357,11.517125,0.0001917423625,1.0938375000001682e-07,-8.31327304094471e-05,1.4572762500000001e-05,-1.0365366699888379e-07,5.07384375e-05
59,1.0,0.0,2.0195025e-05,3.19915125e-07,-1.71557625,0.013173537499999999,1.0,0.058999999936355935,0.0,-0.21894586585701897,0.00011816662165246652,11.509674999999998,0.00018477925625000002,1.2959875000001621e-07,-7.607005368054343e-05,1.3640868750000003e-05,-7.556332271583067e-08,4.58712375e-05
60,1.0,0.0,2.018795e-05,3.3005949999999997e-07,-1.6378137499999998,0.012017008750000002,1.0,0.059999995141332946,0.0,-0.2163012533993126,0.0001082159142271056,11.502200000000002,0.00017781600000000002,1.4991625000001483e-07,-6.900741079047455e-05,1.2709025000000002e-05,-4.744521192848296e-08,4.1004050000000006e-05
61,1.0,0.0,2.018085e-05,3.4020437500000003e-07,-1.5600525000000003,0.0108604625,1.0,0.06099999034630995,0.0,-0.21365655255325863,9.835447014939786e-05,11.4947375,0.0001708529625,1.7012750000001883e-07,-6.194474290040566e-05,1.1777137499999999e-05,-1.936495648019358e-08,3.613682499999999e-05
62,1.0,0.0,2.01737375e-05,3.5034875000000003e-07,-1.48228875,0.00970391625,1.0,0.06199998555128696,0.0,-0.21101185170720457,8.831537437638734e-05,11.487312499999998,0.000163889975,1.904250000000158e-07,-5.488207349383249e-05,1.0845262500000003e-05,8.760618141919257e-09,3.12696625e-05
63,1.0,0.0,2.01716625e-05,3.5660512499999996e-07,-1.4194049999999998,0.0089537925,1.0,0.06299998075626395,0.0,-0.20958737862458246,7.489934446021703e-05,11.481437499999998,0.00016018701249999998,2.0570000000001418e-07,-4.9597066713338365e-05,1.0186321250000004e-05,1.045489501349616e-08,2.86203875e-05
64,1.0,0.0,2.0171375e-05,3.61451625e-07,-1.36191375,0.0083510475,1.0,0.06399997596124096,0.0,-0.20860538053715477,6.0234723642202604e-05,11.476187499999998,0.00015766650625000003,2.19242500000015e-07,-4.4956646825488205e-05,9.626432499999999e-06,2.536386008172347e-09,2.6775337499999997e-05
65,1.0,0.0,2.0171074999999996e-05,3.66298125e-07,-1.3044262500000001,0.007748297499999999,1.0,0.06499997116621797,0.0,-0.20762334583807474,4.5658391171836177e-05,11.4708875,0.0001551459625,2.327350000000139e-07,-4.031624461530758e-05,9.066511249999998e-06,-5.36369532761981e-09,2.4930325000000003e-05
66,1.0,0.0,2.0170799999999997e-05,3.71144625e-07,-1.24693625,0.00714555,1.0,0.06599996637119498,0.0,-0.20664114952734236,3.0993857853828724e-05,11.465625000000001,0.00015262544375,2.462425000000114e-07,-3.567582106629218e-05,8.506588749999998e-06,-1.3272865498178433e-08,2.3085249999999997e-05
67,1.0,0.0,2.0170487500000002e-05,3.75991125e-07,-1.189445,0.00654279625,1.0,0.06700003228685011,0.0,-0.205658938051567,1.624079868817501e-05,11.46035,0.00015010491249999998,2.597512500000156e-07,-3.103538501727678e-05,7.946702500000002e-06,-2.1164232999207602e-08,2.1240225e-05
68,1.0,0.0,2.0178875e-05,3.83668e-07,-1.12948,0.005949723749999999,1.0,0.06800002749182713,0.0,-0.2042278854640737,5.200140799606448e-06,11.454925,0.0001472642125,2.7008750000001386e-07,-2.646464389650804e-05,7.394520000000001e-06,-2.608449402988596e-08,1.9457825e-05
69,1.0,0.0,2.0283825000000002e-05,4.2293499999999997e-07,-1.04185,0.00546463625,1.0,0.06900002269680414,0.0,-0.19778404960967494,3.612898128325038e-05,11.447712499999998,0.000140849425,2.450687500000168e-07,-2.267119870767416e-05,6.92851625e-06,2.3548804159457312e-09,1.83747125e-05
70,1.0,0.0,2.0388812499999998e-05,4.62201875e-07,-0.9542233749999999,0.0049795525,1.0,0.07000001790178115,0.0,-0.19134012536692846,6.696994591924803e-05,11.440475,0.00013443465,2.2005375000001388e-07,-1.8877762357675034e-05,6.462521250000002e-06,3.079609762873182e-08,1.7291575e-05
71,1.0,0.0,2.0493775e-05,5.01469125e-07,-0.8665951250000001,0.004494466250000001,1.0,0.07100001310675814,0.0,-0.184896466289225,9.807581309819655e-05,11.433250000000001,0.00012801959375,1.950275000000115e-07,-1.5084289642822052e-05,5.99654625e-06,5.922923489022874e-08,1.6208475e-05
72,1.0,0.0,2.05987125e-05,5.40736e-07,-0.778967375,0.00400938125,1.0,0.07200000831173516,0.0,-0.17845250543482621,0.0001288278818865445,11.426037499999998,0.00012160480624999999,1.700098750000116e-07,-1.1290867283308125e-05,5.530566250000001e-06,8.766969321953735e-08,1.5125349999999999e-05
73,1.0,0.0,2.07036875e-05,5.8000325e-07,-0.6913392500000001,0.0035242949999999998,1.0,0.07300000351671215,0.0,-0.17200866958042738,0.00015975697987018152,11.4188125,0.00011519001874999999,1.4499137500000867e-07,-7.497426576707288e-06,5.064561250000001e-06,1.1610017883060464e-07,1.4042225000000001e-05
74,1.0,0.0,2.080865e-05,6.19270125e-07,-0.603711,0.00303920875,1.0,0.07399999872168918,0.0,-0.16556470872602863,0.00019068620785383063,11.4116,0.00010877524375,1.1997387500001e-07,-3.7039882570382534e-06,4.598590000000001e-06,1.445366980726172e-07,1.29590875e-05
75,1.0,0.0,2.30854875e-05,7.14993e-07,-0.5598978750000001,0.002793505,1.0,0.07499999392666618,0.0,-0.1632914143326741,0.00036294922540501583,11.4075875,0.00010534048125,9.400625000009723e-09,-1.670756165074736e-06,4.35734625e-06,1.5509686865115541e-07,1.2429912500000002e-05
76,1.0,0.0,2.6746900000000003e-05,8.467055e-07,-0.5440171250000001,0.00270041375,1.0,0.07599998913164317,0.0,-0.1636768149502243,0.0006257139398815777,11.405650000000001,0.00010380578750000001,-1.5571149999998946e-07,-7.596785507292439e-07,4.259373749999999e-06,1.5426052620762642e-07,1.2253871250000001e-05
77,1.0,0.0,3.04083125e-05,9.784185e-07,-0.528136,0.0026073162499999996,1.0,0.0769999843366202,0.0,-0.16406211201438392,0.0008884792793581414,11.4037125,0.00010227080625,-3.208362499999896e-07,1.514068301715293e-07,4.1614149999999965e-06,1.534228206990738e-07,1.2077835e-05
78,1.0,0.0,3.4069737499999996e-05,1.1101325e-06,-0.51225525,0.00251422375,1.0,0.07799997954159721,0.0,-0.16444763763193415,0.0011510687171394193,11.4017625,0.00010073601875000001,-4.859424999999913e-07,1.0624906504121308e-06,4.063474999999998e-06,1.5258642710069297e-07,1.1901775e-05
79,1.0,0.0,3.77311375e-05,1.24184375e-06,-0.49637437500000003,0.0024211287500000003,1.0,0.07899997474657422,0.0,-0.16483316324948435,0.0014136570299206788,11.399825,9.920122500000001e-05,-6.510674999999908e-07,1.9735744947012514e-06,3.965516249999999e-06,1.517485801770974e-07,1.172574625e-05
